pdb_id,ligand,source,scenario,pose_name,pose_path,status,method,rmsd_angstrom,n_atoms_ref,n_atoms_pose,n_atoms_mapped,mapping_coverage,ref_residue,pose_residue,error
3KWA,SPM,boltz_cif,diffdock_pocket,3KWA_diffdock_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/3KWA_diffdock_pocket/3KWA_diffdock_pocket_model_0.cif,ok,rdkit_best_rms,2.336897487975724,14.0,14.0,14.0,1.0,SPM|A|300,LIG1|SPM|1,
3L14,I7B,diffdock_sdf,diffdock,rank1|idx_1,output/diffdock_workflow/poses/3L14/complex_0/rank1.sdf,ok_low_coverage,atom_name,2.433353731684686,16.0,16.0,6.0,0.375,I7B|A|301,SDF|LIG|1,No sub-structure match found between the reference and probe mol
3L14,I7B,diffdock_sdf,diffdock,rank1_confidence0.38|idx_1,output/diffdock_workflow/poses/3L14/complex_0/rank1_confidence0.38.sdf,ok_low_coverage,atom_name,2.433353731684686,16.0,16.0,6.0,0.375,I7B|A|301,SDF|LIG|1,No sub-structure match found between the reference and probe mol
3L14,I7B,diffdock_sdf,diffdock,rank2_confidence0.36|idx_2,output/diffdock_workflow/poses/3L14/complex_0/rank2_confidence0.36.sdf,ok_low_coverage,atom_name,2.435077241205058,16.0,16.0,6.0,0.375,I7B|A|301,SDF|LIG|1,No sub-structure match found between the reference and probe mol
3L14,I7B,diffdock_sdf,diffdock,rank3_confidence0.35|idx_3,output/diffdock_workflow/poses/3L14/complex_0/rank3_confidence0.35.sdf,ok_low_coverage,atom_name,2.454885138150929,16.0,16.0,6.0,0.375,I7B|A|301,SDF|LIG|1,No sub-structure match found between the reference and probe mol
3L14,I7B,diffdock_sdf,diffdock,rank4_confidence0.32|idx_4,output/diffdock_workflow/poses/3L14/complex_0/rank4_confidence0.32.sdf,ok_low_coverage,atom_name,2.497705911966743,16.0,16.0,6.0,0.375,I7B|A|301,SDF|LIG|1,No sub-structure match found between the reference and probe mol
3L14,I7B,diffdock_complex_pdb,diffdock,3L14_diffdock_complex,output/diffdock_workflow/complexes/3L14_diffdock_complex.pdb,ok,rdkit_best_rms,0.2068078260407499,16.0,16.0,16.0,1.0,I7B|A|301,UNL|L|1,
3L14,I7B,boltz_cif,crystal_pocket,3L14_crystal_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/3L14_crystal_pocket/3L14_crystal_pocket_model_0.cif,ok,rdkit_best_rms,0.8720097328997228,16.0,16.0,16.0,1.0,I7B|A|301,LIG1|I7B|1,
3L14,I7B,boltz_cif,default,3L14_default_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/3L14_default/3L14_default_model_0.cif,ok,rdkit_best_rms,0.8720549573767777,16.0,16.0,16.0,1.0,I7B|A|301,LIG1|I7B|1,
3L14,I7B,boltz_cif,diffdock_pocket,3L14_diffdock_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/3L14_diffdock_pocket/3L14_diffdock_pocket_model_0.cif,ok,rdkit_best_rms,0.8794596335700766,16.0,16.0,16.0,1.0,I7B|A|301,LIG1|I7B|1,
3M2Y,BE0,diffdock_sdf,diffdock,rank1|idx_1,output/diffdock_workflow/poses/3M2Y/complex_0/rank1.sdf,ok,rdkit_best_rms,0.5841025606679909,10.0,10.0,10.0,1.0,BE0|A|503,SDF|LIG|1,
3M2Y,BE0,diffdock_sdf,diffdock,rank1_confidence0.82|idx_1,output/diffdock_workflow/poses/3M2Y/complex_0/rank1_confidence0.82.sdf,ok,rdkit_best_rms,0.5841025606679909,10.0,10.0,10.0,1.0,BE0|A|503,SDF|LIG|1,
3M2Y,BE0,diffdock_sdf,diffdock,rank2_confidence0.79|idx_2,output/diffdock_workflow/poses/3M2Y/complex_0/rank2_confidence0.79.sdf,ok,rdkit_best_rms,0.5039673372491332,10.0,10.0,10.0,1.0,BE0|A|503,SDF|LIG|1,
3M2Y,BE0,diffdock_sdf,diffdock,rank3_confidence0.77|idx_3,output/diffdock_workflow/poses/3M2Y/complex_0/rank3_confidence0.77.sdf,ok,rdkit_best_rms,0.4924960984070809,10.0,10.0,10.0,1.0,BE0|A|503,SDF|LIG|1,
3M2Y,BE0,diffdock_sdf,diffdock,rank4_confidence0.77|idx_4,output/diffdock_workflow/poses/3M2Y/complex_0/rank4_confidence0.77.sdf,ok,rdkit_best_rms,0.6155975281061414,10.0,10.0,10.0,1.0,BE0|A|503,SDF|LIG|1,
3M2Y,BE0,diffdock_complex_pdb,diffdock,3M2Y_diffdock_complex,output/diffdock_workflow/complexes/3M2Y_diffdock_complex.pdb,ok,rdkit_best_rms,0.5839841241578665,10.0,10.0,10.0,1.0,BE0|A|503,UNL|L|1,
3M2Y,BE0,boltz_cif,crystal_pocket,3M2Y_crystal_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/3M2Y_crystal_pocket/3M2Y_crystal_pocket_model_0.cif,ok,rdkit_best_rms,0.8009886059310516,10.0,10.0,10.0,1.0,BE0|A|503,LIG1|BE0|1,
3M2Y,BE0,boltz_cif,default,3M2Y_default_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/3M2Y_default/3M2Y_default_model_0.cif,ok,rdkit_best_rms,0.6964913021738082,10.0,10.0,10.0,1.0,BE0|A|503,LIG1|BE0|1,
3M2Y,BE0,boltz_cif,diffdock_pocket,3M2Y_diffdock_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/3M2Y_diffdock_pocket/3M2Y_diffdock_pocket_model_0.cif,ok,rdkit_best_rms,0.6885045983785983,10.0,10.0,10.0,1.0,BE0|A|503,LIG1|BE0|1,
3M3X,JS7,diffdock_sdf,diffdock,rank1|idx_1,output/diffdock_workflow/poses/3M3X/complex_0/rank1.sdf,ok_low_coverage,atom_name,4.251183124505269,24.0,24.0,8.0,0.3333333333333333,JS7|A|264,SDF|LIG|1,No sub-structure match found between the reference and probe mol
3M3X,JS7,diffdock_sdf,diffdock,rank1_confidence0.21|idx_1,output/diffdock_workflow/poses/3M3X/complex_0/rank1_confidence0.21.sdf,ok_low_coverage,atom_name,4.251183124505269,24.0,24.0,8.0,0.3333333333333333,JS7|A|264,SDF|LIG|1,No sub-structure match found between the reference and probe mol
3M3X,JS7,diffdock_sdf,diffdock,rank2_confidence0.19|idx_2,output/diffdock_workflow/poses/3M3X/complex_0/rank2_confidence0.19.sdf,ok_low_coverage,atom_name,4.310625603550436,24.0,24.0,8.0,0.3333333333333333,JS7|A|264,SDF|LIG|1,No sub-structure match found between the reference and probe mol
3M3X,JS7,diffdock_sdf,diffdock,rank3_confidence0.13|idx_3,output/diffdock_workflow/poses/3M3X/complex_0/rank3_confidence0.13.sdf,ok_low_coverage,atom_name,4.345044552174734,24.0,24.0,8.0,0.3333333333333333,JS7|A|264,SDF|LIG|1,No sub-structure match found between the reference and probe mol
